customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
51722,28-05-2021,UK,27,Other,Bronze,Email
51723,31-12-2023,AU,41,Male,Silver,Organic
51724,20-02-2023,IN,18,Male,Bronze,Paid Search
51725,30-01-2022,AU,35,Male,Silver,Paid Search
51726,12-11-2022,IN,18,Male,Bronze,Email
51727,15-06-2021,CA,26,Male,Gold,Organic
51728,16-04-2022,DE,30,Female,Silver,Paid Search
51729,11-04-2022,BR,20,Female,Bronze,Organic
51730,12-02-2022,US,31,Female,Bronze,Paid Search
51731,14-06-2022,IN,32,Male,Bronze,Email
51732,29-09-2023,US,40,Female,Silver,Social
51733,08-01-2021,BR,22,Female,Silver,Paid Search
51734,29-08-2022,US,49,Female,Bronze,Paid Search
51735,28-10-2023,BR,22,Male,Silver,Organic
51736,01-09-2023,IN,56,Male,Silver,Paid Search
51737,10-09-2023,DE,36,Female,Silver,Organic
51738,28-03-2022,US,25,Female,Bronze,Social
51739,14-09-2022,IN,29,Female,Bronze,Paid Search
51740,14-10-2022,CA,23,Male,Silver,Social
51741,07-07-2023,DE,31,Female,Bronze,Paid Search
51742,12-11-2023,DE,35,Male,Silver,Paid Search
51743,07-10-2021,DE,52,Female,Silver,Paid Search
51744,16-05-2021,US,36,Male,Bronze,Organic
51745,18-10-2021,US,21,Male,Bronze,Social
51746,15-10-2021,BR,42,Male,Silver,Social
51747,25-11-2021,UK,54,Male,Bronze,Social
51748,01-10-2023,CA,41,Female,Gold,Social
51749,24-08-2021,CA,27,Male,Bronze,Social
51750,08-04-2022,BR,43,Male,Platinum,Email
51751,27-01-2022,BR,42,Male,Bronze,Email
51752,25-10-2021,US,18,Male,Silver,Paid Search
51753,04-08-2021,UK,51,Male,Bronze,Email
51754,29-12-2023,IN,21,Female,Bronze,Email
51755,17-11-2022,DE,37,Female,Bronze,Paid Search
51756,22-04-2021,BR,48,Male,Bronze,Paid Search
51757,19-12-2022,BR,39,Female,Bronze,Social
51758,01-11-2022,US,27,Female,Bronze,Referral
51759,29-01-2022,DE,37,Female,Bronze,Organic
51760,13-05-2023,US,37,Male,Bronze,Social
51761,29-05-2023,UK,22,Male,Silver,Email
51762,12-05-2023,US,43,Male,Bronze,Paid Search
51763,01-12-2022,US,44,Female,Gold,Paid Search
51764,29-04-2022,US,36,Male,Gold,Organic
51765,15-08-2021,IN,34,Male,Bronze,Referral
51766,18-02-2021,US,35,Male,Silver,Paid Search
51767,03-10-2023,BR,37,Female,Bronze,Paid Search
51768,10-07-2023,US,42,Female,Gold,Organic
51769,09-08-2021,BR,38,Female,Bronze,Referral
51770,29-05-2023,UK,27,Female,Gold,Referral
51771,22-02-2021,IN,33,Male,Bronze,Organic
51772,17-09-2021,US,46,Female,Bronze,Paid Search
51773,14-06-2021,US,38,Female,Bronze,Social
51774,08-01-2022,IN,33,Female,Silver,Paid Search
51775,17-12-2021,IN,18,Male,Silver,Paid Search
51776,16-07-2022,US,30,Female,Bronze,Paid Search
51777,18-05-2022,DE,28,Female,Bronze,Organic
51778,05-05-2021,UK,18,Female,Bronze,Paid Search
51779,14-06-2021,US,26,Female,Bronze,Paid Search
51780,18-06-2023,AU,22,Female,Silver,Organic
51781,24-08-2022,CA,24,Female,Bronze,Organic
51782,07-10-2023,UK,40,Male,Silver,Social
51783,24-05-2021,CA,31,Male,Silver,Email
51784,04-12-2021,CA,23,Male,Gold,Organic
51785,22-06-2021,IN,41,Female,Bronze,Email
51786,09-10-2023,AU,52,Female,Bronze,Social
51787,23-06-2021,DE,39,Male,Gold,Referral
51788,27-05-2023,US,43,Male,Silver,Organic
51789,30-07-2021,IN,25,Female,Gold,Social
51790,08-03-2023,CA,45,Male,Bronze,Social
51791,14-05-2022,IN,38,Male,Bronze,Email
51792,28-11-2023,BR,39,Male,Bronze,Referral
51793,18-03-2021,CA,40,Male,Bronze,Organic
51794,22-12-2021,IN,37,Female,Bronze,Social
51795,03-03-2023,IN,25,Male,Gold,Paid Search
51796,30-09-2023,US,44,Male,Silver,Paid Search
51797,14-08-2022,AU,19,Female,Bronze,Referral
51798,18-04-2021,US,47,Other,Bronze,Paid Search
51799,21-11-2022,US,46,Male,Bronze,Paid Search
51800,08-06-2022,IN,18,Male,Bronze,Email
51801,29-04-2023,IN,22,Male,Silver,Social
51802,28-08-2022,AU,36,Female,Bronze,Paid Search
51803,11-09-2023,US,24,Female,Silver,Social
51804,15-05-2021,BR,42,Male,Bronze,Social
51805,15-11-2022,US,61,Male,Bronze,Referral
51806,19-03-2023,IN,21,Male,Bronze,Paid Search
51807,21-03-2022,BR,18,Female,Platinum,Referral
51808,05-06-2022,CA,42,Male,Bronze,Organic
51809,01-02-2023,AU,31,Male,Bronze,Referral
51810,14-05-2022,UK,30,Male,Bronze,Referral
51811,06-03-2022,CA,24,Male,Bronze,Paid Search
51812,29-09-2022,AU,36,Male,Silver,Organic
51813,31-05-2023,IN,22,Female,Silver,Referral
51814,28-05-2021,IN,46,Male,Bronze,Referral
51815,16-08-2023,UK,24,Female,Bronze,Paid Search
51816,08-08-2021,BR,30,Male,Bronze,Organic
51817,18-04-2021,US,32,Male,Bronze,Organic
51818,17-07-2021,CA,49,Female,Platinum,Organic
51819,25-03-2021,CA,39,Female,Bronze,Organic
51820,09-11-2023,UK,31,Female,Bronze,Organic
51821,16-11-2021,US,41,Female,Gold,Email
51822,27-04-2023,CA,30,Female,Bronze,Paid Search
51823,19-07-2021,BR,39,Male,Bronze,Paid Search
51824,03-08-2022,US,32,Male,Silver,Organic
51825,12-04-2022,US,31,Male,Gold,Email
51826,24-12-2022,BR,39,Male,Gold,Organic
51827,19-12-2023,US,37,Female,Gold,Paid Search
51828,13-12-2022,BR,38,Female,Bronze,Referral
51829,08-02-2023,IN,34,Female,Bronze,Paid Search
51830,15-10-2021,DE,38,Male,Gold,Social
51831,14-05-2021,IN,28,Female,Bronze,Organic
51832,05-04-2021,US,33,Male,Bronze,Organic
51833,25-11-2021,US,41,Female,Bronze,Referral
51834,31-08-2022,UK,39,Female,Bronze,Organic
51835,08-03-2021,DE,27,Male,Gold,Email
51836,16-10-2021,US,26,Female,Silver,Email
51837,23-11-2022,CA,28,Female,Gold,Paid Search
51838,15-08-2023,US,33,Male,Bronze,Referral
51839,20-12-2023,IN,23,Male,Gold,Referral
51840,16-09-2021,US,31,Female,Gold,Social
51841,22-04-2021,CA,40,Male,Silver,Organic
51842,20-09-2022,US,58,Male,Bronze,Paid Search
51843,25-10-2023,US,26,Female,Bronze,Organic
51844,06-04-2022,US,33,Other,Silver,Organic
51845,18-09-2023,AU,35,Female,Gold,Organic
51846,25-03-2023,DE,40,Female,Bronze,Paid Search
51847,12-09-2023,DE,26,Female,Bronze,Paid Search
51848,08-11-2023,AU,26,Female,Gold,Paid Search
51849,28-04-2021,IN,48,Female,Platinum,Referral
51850,27-03-2022,IN,18,Male,Silver,Paid Search
51851,24-02-2021,US,26,Male,Bronze,Paid Search
51852,18-02-2021,IN,40,Male,Bronze,Organic
51853,05-06-2022,DE,52,Female,Bronze,Social
51854,26-12-2022,US,20,Female,Bronze,Social
51855,29-08-2023,US,34,Female,Silver,Referral
51856,22-05-2021,US,41,Male,Silver,Organic
51857,06-02-2021,US,42,Male,Bronze,Referral
51858,25-04-2021,CA,32,Male,Bronze,Organic
51859,12-10-2023,BR,24,Male,Bronze,Social
51860,26-12-2022,US,36,Female,Silver,Social
51861,12-06-2022,US,32,Male,Bronze,Paid Search
51862,23-04-2021,DE,21,Male,Bronze,Social
51863,11-02-2022,CA,60,Female,Bronze,Email
51864,22-05-2021,DE,31,Other,Bronze,Paid Search
51865,02-02-2021,UK,33,Male,Bronze,Organic
51866,26-04-2022,US,30,Male,Silver,Social
51867,05-07-2022,DE,44,Female,Bronze,Paid Search
51868,11-05-2022,DE,40,Female,Silver,Paid Search
51869,13-08-2023,US,35,Male,Silver,Organic
51870,28-09-2023,US,40,Female,Silver,Social
51871,14-05-2021,DE,22,Female,Bronze,Organic
51872,30-10-2021,US,38,Male,Bronze,Organic
51873,03-07-2022,US,48,Female,Bronze,Paid Search
51874,16-03-2022,US,40,Male,Bronze,Paid Search
51875,23-04-2022,US,34,Female,Gold,Paid Search
51876,14-02-2023,US,34,Female,Silver,Email
51877,17-07-2021,DE,25,Male,Bronze,Organic
51878,25-06-2023,AU,24,Male,Bronze,Email
51879,17-10-2021,US,18,Female,Gold,Social
51880,18-01-2022,DE,39,Female,Platinum,Paid Search
51881,31-08-2021,IN,32,Male,Silver,Referral
51882,23-11-2022,DE,37,Female,Bronze,Social
51883,01-02-2023,US,33,Male,Silver,Email
51884,15-11-2022,US,35,Female,Bronze,Referral
51885,25-06-2022,CA,50,Other,Bronze,Social
51886,29-11-2021,CA,23,Male,Silver,Paid Search
51887,24-01-2023,BR,25,Female,Bronze,Email
51888,10-05-2021,US,47,Male,Bronze,Organic
51889,08-12-2021,IN,44,Male,Bronze,Referral
51890,18-01-2023,IN,30,Male,Bronze,Email
51891,28-01-2023,BR,31,Male,Bronze,Organic
51892,21-10-2021,IN,34,Male,Platinum,Social
51893,09-01-2022,US,28,Female,Silver,Social
51894,15-12-2021,US,43,Male,Bronze,Paid Search
51895,30-08-2023,UK,27,Male,Gold,Paid Search
51896,19-09-2022,UK,37,Female,Bronze,Paid Search
51897,10-05-2021,CA,31,Male,Bronze,Paid Search
51898,26-06-2021,AU,29,Female,Bronze,Paid Search
51899,17-03-2021,IN,44,Female,Bronze,Social
51900,22-09-2021,IN,40,Female,Bronze,Organic
51901,01-09-2021,UK,42,Male,Bronze,Social
51902,04-05-2022,DE,18,Male,Bronze,Paid Search
51903,30-03-2023,US,47,Female,Bronze,Organic
51904,20-08-2023,UK,43,Female,Gold,Email
51905,04-09-2022,US,50,Female,Bronze,Paid Search
51906,26-04-2023,IN,35,Male,Silver,Paid Search
51907,19-12-2022,IN,18,Male,Bronze,Organic
51908,14-12-2021,IN,60,Male,Bronze,Organic
51909,02-11-2022,UK,29,Male,Platinum,Organic
51910,27-11-2021,US,18,Female,Silver,Paid Search
51911,05-12-2021,AU,27,Male,Bronze,Paid Search
51912,18-12-2023,UK,38,Female,Silver,Paid Search
51913,25-09-2023,US,33,Female,Bronze,Social
51914,17-12-2022,CA,23,Female,Bronze,Paid Search
51915,12-10-2022,IN,41,Female,Bronze,Organic
51916,21-01-2023,US,48,Female,Silver,Social
51917,05-04-2023,CA,29,Female,Silver,Referral
51918,02-03-2021,IN,43,Other,Gold,Organic
51919,28-01-2022,US,46,Female,Silver,Social
51920,25-04-2021,UK,23,Male,Silver,Organic
51921,03-08-2022,US,51,Female,Gold,Social
51922,19-11-2021,DE,39,Male,Bronze,Organic
51923,28-12-2021,UK,33,Male,Silver,Organic
51924,12-07-2023,US,27,Female,Silver,Organic
51925,12-08-2021,BR,34,Female,Silver,Organic
51926,25-09-2023,US,42,Male,Bronze,Email
51927,06-04-2022,US,32,Female,Silver,Organic
51928,29-07-2021,US,36,Female,Silver,Email
51929,06-06-2021,IN,35,Female,Silver,Paid Search
51930,22-02-2023,IN,37,Female,Bronze,Referral
51931,16-09-2023,US,28,Male,Silver,Organic
51932,16-08-2023,CA,37,Female,Silver,Social
51933,06-07-2021,AU,36,Female,Silver,Email
51934,21-08-2023,IN,31,Female,Bronze,Paid Search
51935,04-09-2021,UK,31,Male,Bronze,Paid Search
51936,18-05-2022,CA,26,Male,Silver,Email
51937,07-01-2021,DE,45,Female,Bronze,Organic
51938,11-10-2021,CA,45,Male,Platinum,Social
51939,17-12-2021,DE,28,Female,Bronze,Paid Search
51940,14-11-2023,AU,30,Male,Silver,Organic
51941,01-11-2021,BR,30,Male,Bronze,Paid Search
51942,30-10-2021,UK,29,Male,Bronze,Organic
51943,27-10-2021,IN,26,Male,Bronze,Organic
51944,04-10-2021,AU,44,Male,Silver,Paid Search
51945,15-08-2022,IN,35,Female,Silver,Email
51946,14-08-2021,US,47,Male,Bronze,Paid Search
51947,15-11-2021,US,27,Male,Bronze,Social
51948,07-08-2022,AU,51,Female,Gold,Paid Search
51949,09-04-2023,BR,37,Male,Silver,Paid Search
51950,28-04-2021,US,34,Female,Silver,Organic
51951,17-01-2022,IN,50,Female,Bronze,Organic
51952,17-09-2022,US,32,Female,Silver,Paid Search
51953,01-10-2023,AU,30,Female,Silver,Organic
51954,31-10-2023,US,18,Male,Bronze,Social
51955,14-08-2023,US,26,Female,Silver,Organic
51956,07-07-2022,DE,43,Female,Bronze,Organic
51957,18-04-2021,US,32,Female,Bronze,Social
51958,24-11-2023,US,31,Female,Bronze,Referral
51959,12-11-2022,UK,45,Male,Silver,Paid Search
51960,19-09-2023,IN,39,Female,Platinum,Social
51961,06-10-2023,IN,21,Female,Bronze,Paid Search
51962,18-05-2023,US,40,Male,Bronze,Email
51963,06-04-2022,US,43,Other,Bronze,Email
51964,28-10-2022,BR,37,Female,Bronze,Paid Search
51965,27-01-2023,AU,45,Male,Bronze,Paid Search
51966,23-08-2023,US,28,Male,Silver,Paid Search
51967,05-09-2021,CA,39,Female,Bronze,Referral
51968,31-08-2022,BR,31,Male,Bronze,Paid Search
51969,15-10-2022,CA,26,Male,Platinum,Email
51970,15-08-2021,BR,30,Female,Bronze,Social
51971,17-03-2022,AU,28,Male,Bronze,Paid Search
51972,11-10-2023,US,38,Female,Platinum,Paid Search
51973,18-01-2021,US,37,Male,Silver,Social
51974,04-07-2022,IN,35,Male,Gold,Social
51975,30-10-2022,DE,44,Female,Bronze,Referral
51976,21-09-2023,US,38,Male,Bronze,Referral
51977,07-11-2021,IN,32,Female,Gold,Paid Search
51978,07-03-2022,US,37,Other,Bronze,Organic
51979,30-03-2021,IN,32,Female,Silver,Organic
51980,03-01-2022,IN,22,Female,Bronze,Paid Search
51981,29-12-2023,BR,33,Male,Silver,Social
51982,19-04-2023,CA,44,Female,Bronze,Paid Search
51983,15-04-2022,AU,24,Female,Bronze,Paid Search
51984,26-11-2022,US,38,Female,Bronze,Paid Search
51985,23-11-2023,IN,42,Female,Silver,Paid Search
51986,27-04-2022,DE,40,Female,Silver,Paid Search
51987,19-11-2021,IN,50,Female,Silver,Email
51988,21-08-2023,IN,29,Female,Bronze,Paid Search
51989,21-07-2023,US,63,Female,Bronze,Paid Search
51990,20-07-2022,UK,54,Male,Bronze,Organic
51991,13-01-2021,AU,36,Male,Bronze,Organic
51992,15-01-2021,CA,32,Male,Silver,Paid Search
51993,09-05-2021,IN,45,Female,Gold,Organic
51994,30-01-2023,UK,32,Other,Bronze,Organic
51995,12-07-2021,US,18,Male,Bronze,Organic
51996,11-03-2021,DE,23,Female,Gold,Paid Search
51997,17-01-2023,UK,46,Male,Bronze,Social
51998,11-06-2022,US,35,Male,Bronze,Organic
51999,04-08-2022,AU,33,Female,Bronze,Referral
52000,30-07-2021,US,43,Female,Bronze,Organic
52001,24-08-2021,IN,31,Female,Silver,Paid Search
52002,22-09-2021,IN,18,Female,Bronze,Email
52003,07-12-2022,AU,33,Other,Bronze,Social
52004,09-12-2023,IN,31,Male,Bronze,Organic
52005,30-09-2023,UK,29,Female,Silver,Email
52006,05-05-2021,US,40,Female,Bronze,Paid Search
52007,15-01-2023,US,24,Male,Bronze,Paid Search
52008,10-04-2023,IN,32,Other,Gold,Referral
52009,14-02-2021,CA,33,Female,Silver,Email
52010,30-11-2022,IN,27,Male,Bronze,Email
52011,02-05-2022,UK,36,Female,Silver,Organic
52012,02-08-2021,DE,24,Male,Bronze,Referral
52013,15-05-2023,IN,19,Male,Bronze,Paid Search
52014,22-10-2023,US,28,Male,Silver,Organic
52015,18-10-2022,AU,48,Female,Gold,Organic
52016,09-08-2021,US,43,Male,Gold,Organic
52017,15-04-2022,US,21,Female,Gold,Social
52018,19-07-2022,CA,43,Male,Bronze,Email
52019,16-09-2023,US,26,Male,Gold,Referral
52020,16-05-2023,IN,36,Male,Gold,Organic
52021,05-01-2023,IN,24,Male,Bronze,Organic
52022,17-04-2023,US,41,Male,Gold,Social
52023,31-01-2023,IN,30,Female,Silver,Paid Search
52024,17-12-2021,IN,38,Male,Silver,Organic
52025,27-05-2021,IN,47,Female,Bronze,Organic
52026,09-07-2023,BR,33,Male,Bronze,Email
52027,30-08-2022,AU,45,Female,Silver,Organic
52028,20-11-2023,US,27,Female,Bronze,Referral
52029,16-01-2023,BR,35,Male,Bronze,Paid Search
52030,04-06-2022,UK,32,Male,Bronze,Referral
52031,10-12-2022,IN,39,Male,Bronze,Social
52032,16-12-2022,CA,20,Male,Gold,Organic
52033,11-12-2023,CA,23,Male,Bronze,Social
52034,04-02-2022,CA,18,Male,Bronze,Paid Search
52035,21-02-2022,US,31,Female,Bronze,Organic
52036,23-01-2022,US,35,Male,Bronze,Referral
52037,29-04-2021,DE,21,Male,Gold,Organic
52038,30-05-2022,DE,25,Male,Silver,Email
52039,03-05-2022,BR,52,Male,Bronze,Paid Search
52040,04-08-2021,BR,36,Male,Platinum,Paid Search
52041,12-06-2023,IN,29,Male,Bronze,Paid Search
52042,25-01-2023,IN,35,Male,Bronze,Organic
52043,22-09-2021,IN,41,Male,Bronze,Paid Search
52044,01-07-2021,US,48,Female,Bronze,Social
52045,08-11-2022,US,34,Male,Bronze,Organic
52046,06-01-2021,CA,33,Female,Bronze,Email
52047,15-06-2021,US,28,Female,Bronze,Paid Search
52048,27-04-2022,US,33,Male,Bronze,Paid Search
52049,21-12-2023,US,56,Female,Bronze,Email
52050,25-03-2021,US,48,Male,Bronze,Organic
52051,02-08-2022,US,39,Female,Bronze,Paid Search
52052,08-09-2022,US,53,Female,Silver,Paid Search
52053,03-10-2021,IN,29,Female,Bronze,Social
52054,24-07-2022,BR,31,Male,Bronze,Paid Search
52055,26-11-2022,AU,34,Female,Silver,Referral
52056,31-05-2021,US,42,Male,Silver,Organic
52057,11-11-2023,IN,27,Female,Bronze,Paid Search
52058,27-09-2021,US,29,Female,Silver,Paid Search
52059,08-02-2022,IN,39,Female,Gold,Paid Search
52060,27-01-2021,UK,36,Male,Bronze,Email
52061,12-10-2022,BR,18,Male,Silver,Paid Search
52062,13-10-2022,US,36,Female,Bronze,Email
52063,08-05-2021,BR,18,Female,Silver,Paid Search
52064,17-11-2021,UK,20,Female,Bronze,Paid Search
52065,20-04-2023,BR,27,Male,Bronze,Organic
52066,20-02-2023,US,35,Female,Silver,Organic
52067,03-12-2021,US,36,Other,Silver,Paid Search
52068,21-11-2022,US,39,Male,Bronze,Social
52069,30-03-2023,IN,46,Male,Gold,Paid Search
52070,14-02-2022,IN,53,Female,Bronze,Referral
52071,12-07-2021,AU,29,Female,Bronze,Social
52072,24-01-2021,CA,35,Female,Silver,Organic
52073,12-11-2023,AU,43,Male,Bronze,Organic
52074,17-12-2021,CA,33,Female,Bronze,Paid Search
52075,02-06-2023,US,24,Female,Bronze,Organic
52076,22-12-2021,UK,38,Male,Silver,Organic
52077,19-02-2023,DE,46,Female,Silver,Paid Search
52078,31-12-2021,CA,40,Female,Bronze,Organic
52079,28-10-2022,DE,25,Female,Bronze,Referral
52080,11-11-2023,US,39,Female,Bronze,Paid Search
52081,06-04-2023,IN,35,Male,Gold,Paid Search
52082,30-06-2021,US,22,Female,Bronze,Organic
52083,28-07-2022,US,33,Male,Bronze,Paid Search
52084,23-10-2021,CA,25,Male,Silver,Organic
52085,29-08-2021,IN,40,Male,Gold,Organic
52086,01-07-2023,US,47,Male,Gold,Paid Search
52087,12-12-2023,AU,32,Male,Bronze,Referral
52088,11-10-2023,US,34,Male,Bronze,Email
52089,08-07-2023,US,32,Male,Bronze,Social
52090,28-05-2022,US,33,Female,Bronze,Social
52091,31-07-2022,BR,21,Male,Bronze,Organic
52092,15-08-2022,US,31,Female,Bronze,Paid Search
52093,18-03-2023,US,45,Female,Gold,Organic
52094,27-02-2021,CA,47,Other,Gold,Organic
52095,25-06-2023,UK,32,Male,Silver,Email
52096,04-06-2023,BR,21,Female,Silver,Paid Search
52097,26-12-2023,CA,55,Female,Silver,Social
52098,14-10-2022,US,27,Female,Bronze,Referral
52099,16-05-2022,US,40,Male,Bronze,Referral
52100,09-06-2022,IN,30,Female,Silver,Referral
52101,11-11-2022,UK,46,Female,Gold,Social
52102,28-11-2021,IN,40,Female,Bronze,Organic
52103,01-05-2023,IN,46,Male,Bronze,Social
52104,01-05-2022,AU,44,Male,Bronze,Paid Search
52105,05-11-2021,IN,41,Female,Bronze,Referral
52106,17-03-2023,IN,43,Female,Bronze,Paid Search
52107,04-01-2022,CA,33,Female,Bronze,Organic
52108,30-03-2021,BR,47,Male,Bronze,Paid Search
52109,26-07-2022,US,43,Male,Platinum,Organic
52110,09-07-2022,BR,35,Female,Gold,Email
52111,16-11-2021,BR,46,Female,Silver,Organic
52112,07-02-2021,US,37,Male,Silver,Organic
52113,05-06-2022,US,53,Male,Bronze,Organic
52114,26-04-2023,DE,37,Female,Silver,Paid Search
52115,28-05-2023,CA,35,Female,Bronze,Organic
52116,20-08-2021,DE,32,Male,Bronze,Email
52117,17-04-2022,US,31,Male,Silver,Organic
52118,17-09-2023,DE,32,Female,Bronze,Organic
52119,13-01-2022,AU,32,Female,Bronze,Organic
52120,06-06-2022,IN,23,Male,Silver,Organic
52121,15-01-2023,US,24,Male,Bronze,Paid Search
52122,16-05-2022,UK,33,Male,Bronze,Referral
52123,11-07-2023,US,34,Male,Bronze,Email
52124,30-01-2022,US,18,Male,Bronze,Organic
52125,23-06-2022,US,36,Female,Gold,Email
52126,20-07-2022,US,21,Male,Gold,Social
52127,27-03-2023,UK,27,Male,Silver,Organic
52128,06-01-2022,US,35,Female,Silver,Email
52129,29-10-2021,IN,28,Male,Silver,Paid Search
52130,30-01-2022,CA,26,Male,Silver,Email
52131,12-09-2021,IN,40,Female,Bronze,Organic
52132,03-08-2021,BR,56,Female,Bronze,Organic
52133,17-06-2023,US,42,Female,Bronze,Organic
52134,14-01-2022,AU,45,Male,Bronze,Referral
52135,23-10-2021,US,36,Female,Silver,Email
52136,08-06-2023,DE,30,Male,Bronze,Email
52137,14-05-2023,IN,18,Female,Platinum,Email
52138,27-09-2021,US,34,Male,Bronze,Email
52139,30-11-2021,US,46,Female,Silver,Organic
52140,19-06-2023,US,20,Female,Bronze,Organic
52141,01-11-2021,CA,32,Female,Bronze,Organic
52142,02-08-2023,US,42,Male,Bronze,Email
52143,08-11-2022,UK,35,Female,Bronze,Paid Search
52144,31-12-2022,US,38,Male,Bronze,Organic
52145,08-08-2022,UK,50,Female,Bronze,Organic
52146,03-02-2021,US,32,Male,Bronze,Organic
52147,22-06-2023,IN,36,Female,Bronze,Social
52148,07-09-2022,DE,48,Male,Silver,Paid Search
52149,09-07-2021,CA,40,Male,Bronze,Organic
52150,02-07-2023,AU,28,Male,Bronze,Organic
52151,18-11-2021,BR,37,Female,Silver,Social
52152,05-02-2022,US,50,Male,Silver,Organic
52153,01-12-2022,US,40,Male,Gold,Email
52154,06-11-2021,US,27,Female,Bronze,Organic
52155,08-01-2021,AU,26,Female,Platinum,Organic
52156,18-12-2021,AU,35,Male,Bronze,Paid Search
52157,19-01-2023,AU,32,Female,Gold,Organic
52158,09-04-2022,DE,48,Male,Gold,Organic
52159,20-02-2023,IN,41,Male,Bronze,Paid Search
52160,18-03-2021,CA,49,Female,Gold,Referral
52161,09-10-2021,BR,31,Male,Silver,Organic
52162,18-09-2021,US,34,Female,Bronze,Referral
52163,12-03-2021,US,42,Male,Gold,Paid Search
52164,10-12-2022,AU,37,Female,Silver,Organic
52165,19-08-2021,UK,46,Female,Bronze,Organic
52166,02-06-2022,AU,30,Male,Bronze,Paid Search
52167,21-12-2023,UK,50,Female,Silver,Organic
52168,28-09-2021,AU,31,Male,Bronze,Referral
52169,02-08-2021,IN,23,Female,Silver,Paid Search
52170,17-10-2023,CA,27,Female,Bronze,Organic
52171,27-01-2022,IN,38,Male,Bronze,Paid Search
52172,20-11-2021,BR,37,Female,Silver,Email
52173,27-02-2023,US,39,Male,Bronze,Email
52174,22-05-2021,IN,46,Male,Bronze,Organic
52175,19-02-2022,US,50,Female,Bronze,Social
52176,07-08-2021,CA,35,Male,Bronze,Email
52177,04-09-2023,US,35,Female,Bronze,Paid Search
52178,21-11-2021,US,21,Male,Bronze,Organic
52179,13-09-2022,US,38,Female,Bronze,Email
52180,27-07-2022,BR,39,Male,Silver,Email
52181,24-06-2022,IN,18,Female,Bronze,Social
52182,14-03-2021,US,39,Female,Bronze,Organic
52183,15-10-2021,UK,50,Male,Bronze,Email
52184,26-07-2023,AU,44,Male,Bronze,Paid Search
52185,24-08-2022,CA,31,Female,Bronze,Email
52186,19-08-2023,UK,56,Female,Bronze,Paid Search
52187,05-09-2022,UK,31,Female,Bronze,Organic
52188,15-12-2021,IN,33,Male,Bronze,Paid Search
52189,14-01-2022,IN,30,Male,Bronze,Organic
52190,29-04-2023,US,40,Male,Gold,Paid Search
52191,18-09-2021,IN,18,Female,Bronze,Organic
52192,19-10-2022,US,32,Male,Platinum,Email
52193,22-10-2023,US,18,Male,Silver,Paid Search
52194,15-07-2023,UK,21,Male,Silver,Social
52195,01-03-2022,US,24,Female,Bronze,Paid Search
52196,31-10-2021,CA,39,Male,Gold,Paid Search
52197,12-11-2022,CA,21,Female,Bronze,Social
52198,31-10-2022,BR,41,Male,Silver,Social
52199,03-03-2023,IN,63,Female,Gold,Organic
52200,21-03-2021,BR,26,Female,Bronze,Email
52201,15-08-2022,DE,40,Female,Silver,Social
52202,11-01-2021,BR,48,Male,Bronze,Organic
52203,22-12-2023,IN,36,Female,Bronze,Organic
52204,16-08-2023,DE,21,Female,Silver,Organic
52205,22-03-2023,US,39,Female,Bronze,Paid Search
52206,19-11-2021,CA,28,Male,Bronze,Referral
52207,29-03-2023,CA,35,Male,Gold,Email
52208,03-05-2022,UK,31,Female,Bronze,Organic
52209,12-12-2022,US,33,Female,Bronze,Referral
52210,11-09-2021,IN,18,Female,Bronze,Organic
52211,04-06-2022,AU,20,Other,Bronze,Paid Search
52212,19-08-2023,AU,45,Female,Bronze,Organic
52213,27-07-2021,AU,20,Female,Bronze,Paid Search
52214,26-02-2022,AU,37,Female,Gold,Email
52215,16-11-2021,DE,30,Male,Bronze,Email
52216,16-07-2021,UK,39,Male,Bronze,Paid Search
52217,11-03-2022,BR,38,Female,Bronze,Organic
52218,28-10-2022,IN,28,Male,Bronze,Organic
52219,01-03-2021,US,46,Female,Silver,Organic
52220,13-08-2021,BR,49,Female,Bronze,Organic
52221,14-06-2023,US,37,Male,Silver,Referral
52222,13-10-2021,IN,24,Female,Gold,Paid Search
52223,03-01-2022,BR,54,Female,Bronze,Organic
52224,07-01-2023,CA,25,Male,Bronze,Email
52225,29-03-2023,IN,40,Male,Bronze,Email
52226,17-11-2023,IN,45,Female,Bronze,Organic
52227,23-06-2021,IN,26,Male,Silver,Email
52228,07-04-2023,CA,54,Male,Bronze,Paid Search
52229,04-03-2023,US,33,Female,Bronze,Referral
52230,16-05-2021,IN,52,Female,Bronze,Organic
52231,18-08-2023,US,18,Male,Silver,Organic
52232,09-12-2021,CA,30,Male,Silver,Paid Search
52233,09-04-2022,AU,18,Male,Bronze,Organic
52234,23-05-2023,US,24,Female,Bronze,Organic
52235,28-07-2022,IN,57,Female,Silver,Referral
52236,29-10-2021,UK,36,Male,Silver,Paid Search
52237,19-12-2021,US,44,Female,Bronze,Organic
52238,22-03-2023,US,18,Male,Bronze,Paid Search
52239,20-07-2021,US,26,Female,Gold,Organic
52240,01-06-2022,IN,45,Male,Platinum,Paid Search
52241,30-03-2023,US,49,Female,Bronze,Referral
52242,27-08-2023,US,33,Female,Silver,Paid Search
52243,24-06-2023,IN,36,Male,Bronze,Social
52244,29-01-2022,UK,29,Male,Bronze,Referral
52245,06-08-2021,AU,38,Male,Silver,Organic
